City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Barcelona,1992,Tennis,Tennis,doubles,"PRPIC, Goran",Men,CRO,Croatia,M,Bronze
Barcelona,1992,Tennis,Tennis,doubles,"IVANISEVIC, Goran",Men,CRO,Croatia,M,Bronze
Barcelona,1992,Athletics,Athletics,4x100m relay,"ISASI, Joel",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Athletics,Athletics,4x400m relay,"TELLEZ, Norberto",Men,CUB,Cuba,M,Silver
Barcelona,1992,Athletics,Athletics,high jump,"QUINTERO, Joanet",Women,CUB,Cuba,W,Bronze
Barcelona,1992,Athletics,Athletics,high jump,"SOTOMAYOR, Javier",Men,CUB,Cuba,M,Gold
Barcelona,1992,Athletics,Athletics,4x100m relay,"AGUILERA RUIZ, Jorge Luis",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Athletics,Athletics,4x100m relay,"SIMON, Andres",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Athletics,Athletics,800m,"QUIROT, Ana Fidelia",Women,CUB,Cuba,W,Bronze
Barcelona,1992,Athletics,Athletics,4x100m relay,"LAMELA, Joel",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Athletics,Athletics,discus throw,"MOYA, Roberto S.",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Athletics,Athletics,4x400m relay,"HERNANDEZ PRENDES, Roberto",Men,CUB,Cuba,M,Silver
Barcelona,1992,Athletics,Athletics,discus throw,"MARTEN, Maritza",Women,CUB,Cuba,W,Gold
Barcelona,1992,Athletics,Athletics,4x400m relay,"HERRERA ORTIZ, Hector",Men,CUB,Cuba,M,Silver
Barcelona,1992,Athletics,Athletics,4x400m relay,"MARTINEZ DESPAIGNE, Lazaro",Men,CUB,Cuba,M,Silver
Barcelona,1992,Baseball,Baseball,baseball,"KINDELAN, Orestes",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"ESTRADA, Jose Antonio",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"ARROJO AVILA, Rolando",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"HERNANDEZ, Alberto",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"GURRIEL DELGADO, Lourdes",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"LINARES, Omar",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"AJETE, Omar",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"DELGADO DIEZ, Jose Raul",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"PACHECO, Antonio",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"PADILLA, Juan",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"FERNANDEZ RODRIGUEZ, Osvaldo",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"PEREZ RONDON, Juan Carlos",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"VALDES BERRIEL, Jorge Luis",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"MESA FRESNEDA, German",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"ULACIA, Luis",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"VARGAS, Lazaro",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"DIAZ LOREN, Giorge",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"HERNANDEZ PEDROSO, Orlando",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"URRUTIA QUIROGA, Ermidelio",Men,CUB,Cuba,M,Gold
Barcelona,1992,Baseball,Baseball,baseball,"MESA MARTINEZ, Victor",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,+ 91kg (super heavyweight),"BALADO MENDEZ, Roberto",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,60 - 63.5kg (light-welterweight),"VINENT, Hector",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,71-75kg,"HERNANDEZ ASCUY, Ariel",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,67 - 71kg (light-middleweight),"LEMUS GARCIA, Juan Carlos",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,81 - 91kg (heavyweight),"SAVON, Felix",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,- 48kg (light-flyweight),"MARCELO GARCIA, Rogelio",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,51 - 54kg (bantamweight),"CASAMAYOR JOHNSON, Joel",Men,CUB,Cuba,M,Gold
Barcelona,1992,Boxing,Boxing,63.5 - 67kg (welterweight),"HERNANDEZ SIERRA, Juan",Men,CUB,Cuba,M,Silver
Barcelona,1992,Boxing,Boxing,48 - 51kg (flyweight),"GONZALEZ SANCHEZ, Raul",Men,CUB,Cuba,M,Silver
Barcelona,1992,Fencing,Fencing,foil team,"GARCIA PEREZ, Oscar",Men,CUB,Cuba,M,Silver
Barcelona,1992,Fencing,Fencing,foil team,"GREGORY, Elvis",Men,CUB,Cuba,M,Silver
Barcelona,1992,Fencing,Fencing,foil individual,"GREGORY, Elvis",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Fencing,Fencing,foil team,"GARCIA MARTURELL, Hermenegildo",Men,CUB,Cuba,M,Silver
Barcelona,1992,Fencing,Fencing,foil team,"BETANCOURT SCULL, Guillermo",Men,CUB,Cuba,M,Silver
Barcelona,1992,Fencing,Fencing,foil team,"DIAZ BABIER, Tulio",Men,CUB,Cuba,M,Silver
Barcelona,1992,Judo,Judo,61 - 66kg (middleweight),"REVE JIMENEZ, Odalis",Women,CUB,Cuba,W,Gold
Barcelona,1992,Judo,Judo,+ 72kg (heavyweight),"RODRIGUEZ VILLANUEVA, Estela",Women,CUB,Cuba,W,Silver
Barcelona,1992,Judo,Judo,- 48kg (extra-lightweight),"SAVON, Amarilys",Women,CUB,Cuba,W,Bronze
Barcelona,1992,Judo,Judo,52 - 56kg (lightweight),"GONZALEZ, Driulys",Women,CUB,Cuba,W,Bronze
Barcelona,1992,Judo,Judo,60 - 65kg (half-lightweight),"HERNANDEZ PLANA, Israel",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Volleyball,Volleyball,volleyball,"LATAMBLET DAUDINOT, Norka",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"IZQUIERDO, Lilia",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"CARVAJAL, Magaly Esther",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"BELL, Regla Maritza",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"COSTA, Marlenis",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"CALDERON MARTINEZ, Mercedes",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"TORRES, Regla",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"O'FARRILL, Raisa",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"GATO, Idalmis",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"LUIS, Alejandrina",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"ORTIZ CALVO, Tania",Women,CUB,Cuba,W,Gold
Barcelona,1992,Volleyball,Volleyball,volleyball,"FERNANDEZ, Ana Ibis",Women,CUB,Cuba,W,Gold
Barcelona,1992,Weightlifting,Weightlifting,"67.5 - 75kg, total (middleweight)","LARA, Pablo",Men,CUB,Cuba,M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,57 - 62kg (featherweight),"REINOSO MARTINEZ, Lazaro",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,52 - 57kg (bantamweight),"PUERTO DIAZ, Alejandro",Men,CUB,Cuba,M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),"MILIAN PEREZ, Hector",Men,CUB,Cuba,M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),"SANCHEZ AMITA, Wilber",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),"MAREN, Juan Luis",Men,CUB,Cuba,M,Bronze
Barcelona,1992,Athletics,Athletics,decathlon,"ZMELIK, Robert",Men,TCH,Czechoslovakia,M,Gold
Barcelona,1992,Athletics,Athletics,javelin throw,"ZELEZNY, Jan",Men,TCH,Czechoslovakia,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"POLLERT, Lukas",Men,TCH,Czechoslovakia,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"ROHAN, Jiri",Men,TCH,Czechoslovakia,M,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"SIMEK, Miroslav",Men,TCH,Czechoslovakia,M,Silver
Barcelona,1992,Rowing,Rowing,single sculls (1x),"CHALUPA, Vaclav",Men,TCH,Czechoslovakia,M,Silver
Barcelona,1992,Shooting,Shooting,trap (125 targets),"HRDLICKA, Petr",Men,TCH,Czechoslovakia,X,Gold
Barcelona,1992,Shooting,Shooting,50m running target (30+30 shots),"RACANSKY, Lubos",Men,TCH,Czechoslovakia,M,Bronze
Barcelona,1992,Badminton,Badminton,singles,"STUER-LAURIDSEN, Thomas",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Boxing,Boxing,+ 91kg (super heavyweight),"NIELSEN, Brian",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"FREDERIKSEN, Christian Wigeo",Men,DEN,Denmark,M,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"NIELSSON, Arne",Men,DEN,Denmark,M,Silver
Barcelona,1992,Cycling,Cycling Track,Team Pursuit (4000m),"FROST, Ken",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Cycling,Cycling Track,Team Pursuit (4000m),"MADSEN, Jimmi",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Cycling,Cycling Track,Team Pursuit (4000m),"SANDSTOD, Michael",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Cycling,Cycling Track,Team Pursuit (4000m),"NILSEN, Klaus Kynde",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Cycling,Cycling Track,Team Pursuit (4000m),"PETERSEN, Jan Bo",Men,DEN,Denmark,M,Bronze
Barcelona,1992,Sailing,Sailing,flying dutchman,"BOJSEN-MOELLER, Jens",Men,DEN,Denmark,X,Bronze
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"SEIER, Jesper",Men,DEN,Denmark,X,Gold
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"SECHER, Steen Klaaborg",Men,DEN,Denmark,X,Gold
Barcelona,1992,Sailing,Sailing,flying dutchman,"BOJSEN MOLLER, Jorgen",Men,DEN,Denmark,X,Bronze
Barcelona,1992,Sailing,Sailing,fleet/match race keelboat open (Soling),"BANK, Jesper",Men,DEN,Denmark,X,Gold
Barcelona,1992,Cycling,Cycling Track,sprint,"SALUMAE, Erika",Women,EST,Estonia,W,Gold
Barcelona,1992,Sailing,Sailing,470 - Two Person Dinghy,"TONISTE, Tonu",Men,EST,Estonia,M,Bronze
Barcelona,1992,Sailing,Sailing,470 - Two Person Dinghy,"TONISTE, Toomas",Men,EST,Estonia,M,Bronze
Barcelona,1992,Athletics,Athletics,5000m,"BAYISA, Fita",Men,ETH,Ethiopia,M,Bronze
Barcelona,1992,Athletics,Athletics,10000m,"ABEBE, Addis",Men,ETH,Ethiopia,M,Bronze
Barcelona,1992,Athletics,Athletics,10000m,"TULU, Derartu",Women,ETH,Ethiopia,W,Gold
Barcelona,1992,Aquatics,Swimming,200m freestyle,"KASVIO, Antti Alexander",Men,FIN,Finland,M,Bronze
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),"LIPPONEN, Jari",Men,FIN,Finland,M,Silver
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),"FALCK, Ismo Kalevi",Men,FIN,Finland,M,Silver
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),"POIKOLAINEN, Tomi",Men,FIN,Finland,M,Silver
Barcelona,1992,Athletics,Athletics,javelin throw,"RATY, Seppo Henrik",Men,FIN,Finland,M,Silver
Barcelona,1992,Boxing,Boxing,60 - 63.5kg (light-welterweight),"KJALL, Jyri Göran",Men,FIN,Finland,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"KOLEHMAINEN, Mikko Yrjö",Men,FIN,Finland,M,Gold
Barcelona,1992,Aquatics,Swimming,100m freestyle,"CARON, Stephan",Men,FRA,France,M,Bronze
Barcelona,1992,Aquatics,Swimming,100m butterfly,"PLEWINSKI, Catherine",Women,FRA,France,W,Bronze
Barcelona,1992,Aquatics,Swimming,200m butterfly,"ESPOSITO, Franck",Men,FRA,France,M,Bronze
Barcelona,1992,Archery,Archery,individual (FITA Olympic round - 70m),"FLUTE, Sebastien",Men,FRA,France,M,Gold
Barcelona,1992,Athletics,Athletics,400m,"PEREC, Marie-Jose",Women,FRA,France,W,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"HOYER, Didier",Men,FRA,France,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"BOIVIN, Olivier",Men,FRA,France,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"AVRIL, Jacky",Men,FRA,France,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"ADISSON, Franck",Men,FRA,France,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"CURINIER, Sylvain",Men,FRA,France,M,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"FORGUES, Wilfrid",Men,FRA,France,M,Bronze
Barcelona,1992,Cycling,Cycling Road,individual road race,"LONGO-CIPRELLI, Jeannie",Women,FRA,France,W,Silver
Barcelona,1992,Cycling,Cycling Road,team time trial,"GAUMONT, Philippe",Men,FRA,France,M,Bronze
Barcelona,1992,Cycling,Cycling Road,team time trial,"BOUSSARD, Herve",Men,FRA,France,M,Bronze
Barcelona,1992,Cycling,Cycling Road,team time trial,"HAREL, Jean-Louis",Men,FRA,France,M,Bronze
Barcelona,1992,Cycling,Cycling Road,team time trial,"FAIVRE-PIERRET, Didier",Men,FRA,France,M,Bronze
Barcelona,1992,Equestrian,Jumping,team,"BOURDY, Hubert",Men,FRA,France,X,Bronze
Barcelona,1992,Equestrian,Jumping,team,"GODIGNON, Herve",Men,FRA,France,X,Bronze
Barcelona,1992,Equestrian,Jumping,team,"ROBERT, Michel",Men,FRA,France,X,Bronze
Barcelona,1992,Equestrian,Jumping,team,"NAVET, Eric",Men,FRA,France,X,Bronze
Barcelona,1992,Fencing,Fencing,épée individual,"HENRY, Jean-Michel",Men,FRA,France,M,Bronze
Barcelona,1992,Fencing,Fencing,sabre team,"GUICHOT, Pierre",Men,FRA,France,M,Bronze
Barcelona,1992,Fencing,Fencing,sabre team,"DUCHEIX, Franck",Men,FRA,France,M,Bronze
Barcelona,1992,Fencing,Fencing,sabre team,"DAURELLE, Jean-Philippe",Men,FRA,France,M,Bronze
Barcelona,1992,Fencing,Fencing,sabre team,"GRANGER-VEYRON, Herve",Men,FRA,France,M,Bronze
Barcelona,1992,Fencing,Fencing,épée individual,"SRECKI, Eric",Men,FRA,France,M,Gold
Barcelona,1992,Fencing,Fencing,foil individual,"OMNES, Philippe",Men,FRA,France,M,Gold
Barcelona,1992,Fencing,Fencing,sabre individual,"LAMOUR, Jean-Francois",Men,FRA,France,M,Bronze
Barcelona,1992,Fencing,Fencing,sabre team,"LAMOUR, Jean-Francois",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"MAHE, Pascal",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"STOECKLIN, Stephane",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"LATHOUD, Denis",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"DEBUREAU, Philippe",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"TRISTANT, Denis",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"MUNIER, Laurent",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"RICHARDSON, Jackson",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"PORTES, Alain",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"PERREUX, Thierry",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"PEREZ, Frederic",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"QUINTIN, Eric",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"MEDARD, Philippe",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"GARDENT, Philippe",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"MONTHUREL, Gael",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"VOLLE, Frederic",Men,FRA,France,M,Bronze
Barcelona,1992,Handball,Handball,handball,"THIEBAUT, Jean-Luc",Men,FRA,France,M,Bronze
Barcelona,1992,Judo,Judo,+ 72kg (heavyweight),"LUPINO, Natalia",Women,FRA,France,W,Bronze
Barcelona,1992,Judo,Judo,78 - 86kg (middleweight),"TAYOT, Pascal",Men,FRA,France,M,Silver
Barcelona,1992,Judo,Judo,+ 95kg (heavyweight),"DOUILLET, David",Men,FRA,France,M,Bronze
Barcelona,1992,Judo,Judo,66 - 72kg (half-heavyweight),"MEIGNAN, Laetitia",Women,FRA,France,W,Bronze
Barcelona,1992,Judo,Judo,- 48kg (extra-lightweight),"NOWAK, Cecile",Women,FRA,France,W,Gold
Barcelona,1992,Judo,Judo,56 - 61kg (half-middleweight),"FLEURY-VACHON, Catherine",Women,FRA,France,W,Gold
Barcelona,1992,Judo,Judo,71 - 78kg (half-middleweight),"DAMAISIN, Bertrand",Men,FRA,France,M,Bronze
Barcelona,1992,Sailing,Sailing,Tornado - Multihull,"HENARD, Nicolas",Men,FRA,France,X,Gold
Barcelona,1992,Sailing,Sailing,board (lechner),"DAVID, Franck",Men,FRA,France,M,Gold
Barcelona,1992,Sailing,Sailing,Tornado - Multihull,"LODAY, Yves",Men,FRA,France,X,Gold
Barcelona,1992,Shooting,Shooting,10m air rifle (60 shots),"BADIOU, Franck",Men,FRA,France,M,Silver
Barcelona,1992,Table Tennis,Table Tennis,singles,"GATIEN, Jean-Philippe",Men,FRA,France,M,Silver
Barcelona,1992,Aquatics,Diving,3m springboard,"BALDUS, Brita Pia",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,200m freestyle,"KIELGASS, Kerstin",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,800m freestyle,"HENKE, Jana",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"ZIKARSKY, Bengt",Men,GER,Germany,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"HUNGER, Daniela",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"OSYGUS, Simone",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"HUNGER, Daniela",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"SZIGAT, Andreas",Men,GER,Germany,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"PINGER, Mark",Men,GER,Germany,M,Bronze
Barcelona,1992,Aquatics,Swimming,100m freestyle,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"OSYGUS, Simone",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,200m freestyle,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"DÖRRIS, Jana",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"HADDING, Annette",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,200m backstroke,"HASE, Dagmar",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"ZESNER, Steffen",Men,GER,Germany,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"HASE, Dagmar",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,400m freestyle,"HASE, Dagmar",Women,GER,Germany,W,Gold
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"BRENDEL, Daniela",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,1500m freestyle,"HOFFMANN, Jörg",Men,GER,Germany,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"TRÖGER, Christian",Men,GER,Germany,M,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,"USTROWSKI, Bettina",Women,GER,Germany,W,Silver
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"STELLMACH, Manuela",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"KIELGASS, Kerstin",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,200m individual medley,"HUNGER, Daniela",Women,GER,Germany,W,Bronze
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,"RICHTER, Dirk",Men,GER,Germany,M,Bronze
Barcelona,1992,Athletics,Athletics,high jump,"HENKEL, Heike",Women,GER,Germany,W,Gold
Barcelona,1992,Athletics,Athletics,discus throw,"SCHULT, Jürgen",Men,GER,Germany,M,Silver
Barcelona,1992,Athletics,Athletics,50km walk,"WEIGEL, Ronald",Men,GER,Germany,M,Bronze
Barcelona,1992,Athletics,Athletics,heptathlon,"BRAUN, Sabine",Women,GER,Germany,W,Bronze
Barcelona,1992,Athletics,Athletics,long jump,"DRECHSLER, Heike",Women,GER,Germany,W,Gold
Barcelona,1992,Athletics,Athletics,javelin throw,"RENK, Silke",Women,GER,Germany,W,Gold
Barcelona,1992,Athletics,Athletics,javelin throw,"FORKEL, Karen",Women,GER,Germany,W,Bronze
Barcelona,1992,Athletics,Athletics,marathon,"FREIGANG, Stephan Timo",Men,GER,Germany,M,Bronze
Barcelona,1992,Athletics,Athletics,5000m,"BAUMANN, Dieter",Men,GER,Germany,M,Gold
Barcelona,1992,Athletics,Athletics,shot put,"NEIMKE, Kathrin",Women,GER,Germany,W,Bronze
Barcelona,1992,Boxing,Boxing,54 - 57kg (featherweight),"TEWS, Andreas",Men,GER,Germany,M,Gold
Barcelona,1992,Boxing,Boxing,57 - 60kg (lightweight),"RUDOLPH, Marco",Men,GER,Germany,M,Silver
Barcelona,1992,Boxing,Boxing,- 48kg (light-flyweight),"QUAST, Jan",Men,GER,Germany,M,Bronze
Barcelona,1992,Boxing,Boxing,75 - 81kg (light-heavyweight),"MAY, Torsten",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"PAPKE, Ulrich",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"PORTWICH, Ramona",Women,GER,Germany,W,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"FISCHER, Birgit",Women,GER,Germany,W,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"PAPKE, Ulrich",Men,GER,Germany,M,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"GUTSCHE, Torsten Rene",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"SPELLY, Ingo",Men,GER,Germany,M,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BLUHM, Kay",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"VON APPEN, Mario",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"VON SECK, Anke",Women,GER,Germany,W,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"BORCHERT, Katrin",Women,GER,Germany,W,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"REINECK, Thomas",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"VON SECK, Anke",Women,GER,Germany,W,Silver
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"BLUHM, Kay",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PORTWICH, Ramona",Women,GER,Germany,W,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GUTSCHE, Torsten Rene",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"HEUKRODT, Olaf",Men,GER,Germany,M,Bronze
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"WOHLLEBE, Andre Gerhard",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"SPELLY, Ingo",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"KEGEL, Oliver Michael",Men,GER,Germany,M,Gold
Barcelona,1992,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"FISCHER, Birgit",Women,GER,Germany,W,Gold
